iat,load_pct,maf,throttle,Speed (OBD)(km/h),Engine RPM(rpm),temp,imei, Latitude, Longitude, Device Time
0,0,0,0.9,0,900,0,865645025450129,18.50936035,73.79485617,2015-07-26 20:04:13
0,0,0,0.9,0,900,0,865645025450129,18.50936035,73.79485617,2015-07-26 20:04:14
0,0,0,0.8625,0,862.5,0,865645025450129,18.50936035,73.79485617,2015-07-26 20:04:14
0,0,0,0.8625,0,862.5,0,865645025450129,18.50935586,73.79485352,2015-07-26 20:04:14
0,0,0,0.8625,0,862.5,0,865645025450129,18.50935586,73.79485352,2015-07-26 20:04:14
0,0,0,0.8625,0,862.5,0,865645025450129,18.50935586,73.79485352,2015-07-26 20:04:14
0,0,0,0.875,0,875,0,865645025450129,18.50935586,73.79485352,2015-07-26 20:04:14
0,0,0,0.875,0,875,0,865645025450129,18.50935475,73.79485263,2015-07-26 20:04:15
0,0,0,0.9,0,900,0,865645025450129,18.50935475,73.79485263,2015-07-26 20:04:15
0,0,0,0.9125,0,912.5,0,865645025450129,18.50935475,73.79485263,2015-07-26 20:04:15
0,0,0,0.9,0,900,0,865645025450129,18.50935475,73.79485263,2015-07-26 20:04:15
0,0,0,0.9,0,900,0,865645025450129,18.50935475,73.79485263,2015-07-26 20:04:15
0,0,0,0.9125,0,912.5,0,865645025450129,18.50935195,73.79485338,2015-07-26 20:04:16
0,0,0,0.9,0,900,0,865645025450129,18.50935195,73.79485338,2015-07-26 20:04:16
0,0,0,0.9,0,900,0,865645025450129,18.50935195,73.79485338,2015-07-26 20:04:16
0,0,0,0.9,0,900,0,865645025450129,18.50935195,73.79485338,2015-07-26 20:04:16
0,0,0,0.9,0,900,0,865645025450129,18.50935195,73.79485338,2015-07-26 20:04:16
0,0,0,0.8875,0,887.5,0,865645025450129,18.50935195,73.79485338,2015-07-26 20:04:16
0,0,0,0.9,0,900,0,865645025450129,18.50935195,73.79485338,2015-07-26 20:04:16
0,0,0,0.8875,0,887.5,0,865645025450129,18.50935415,73.79485445,2015-07-26 20:04:16
0,0,0,0.8875,0,887.5,0,865645025450129,18.50935415,73.79485445,2015-07-26 20:04:17
0,0,0,0.8875,0,887.5,0,865645025450129,18.50935415,73.79485445,2015-07-26 20:04:17
0,0,0,0.9,0,900,0,865645025450129,18.50935415,73.79485445,2015-07-26 20:04:17
0,0,0,0.9,0,900,0,865645025450129,18.50935415,73.79485445,2015-07-26 20:04:17
0,0,0,0.9,0,900,0,865645025450129,18.50935506,73.79485366,2015-07-26 20:04:18
0,0,0,0.9125,0,912.5,0,865645025450129,18.50935506,73.79485366,2015-07-26 20:04:18
0,0,0,0.9,0,900,0,865645025450129,18.50935506,73.79485366,2015-07-26 20:04:18
0,0,0,0.9,0,900,0,865645025450129,18.50935506,73.79485366,2015-07-26 20:04:18
0,0,0,0.8875,0,887.5,0,865645025450129,18.50935506,73.79485366,2015-07-26 20:04:18
0,0,0,0.8875,0,887.5,0,865645025450129,18.50935506,73.79485366,2015-07-26 20:04:18
0,0,0,0.8875,0,887.5,0,865645025450129,18.50935506,73.79485366,2015-07-26 20:04:18
0,0,0,0.8875,0,887.5,0,865645025450129,18.50935506,73.79485366,2015-07-26 20:04:18
0,0,0,0.875,0,875,0,865645025450129,18.50935506,73.79485366,2015-07-26 20:04:18
0,0,0,0.825,0,825,0,865645025450129,18.50935506,73.79485366,2015-07-26 20:04:18
0,0,0,0.725,0,725,0,865645025450129,18.50935506,73.79485366,2015-07-26 20:04:18
0,0,0,0.6,0,600,0,865645025450129,18.50935506,73.79485366,2015-07-26 20:04:19
0,0,0,0.5375,0,537.5,0,865645025450129,18.50935506,73.79485366,2015-07-26 20:04:19
0,0,0,0.375,0,375,0,865645025450129,18.50935506,73.79485366,2015-07-26 20:04:19
0,0,0,0.2625,0,262.5,0,865645025450129,18.50935506,73.79485366,2015-07-26 20:04:19
0,0,0,0.2625,0,262.5,0,865645025450129,18.50935847,73.79485096,2015-07-26 20:04:20
0,0,0,0.2625,0,262.5,0,865645025450129,18.50935959,73.79485027,2015-07-26 20:04:20
0,0,0,0.2625,0,262.5,0,865645025450129,18.50935959,73.79485027,2015-07-26 20:04:20
0,0,0,0.2625,0,262.5,0,865645025450129,18.50936098,73.79484949,2015-07-26 20:04:21
0,0,0,0,0,0,0,865645025450129,18.50936098,73.79484949,2015-07-26 20:04:21
0,0,0,0,0,0,0,865645025450129,18.50936098,73.79484949,2015-07-26 20:04:21
0,0,0,0,0,0,0,865645025450129,18.50936098,73.79484949,2015-07-26 20:04:21
0,0,0,0,0,0,0,865645025450129,18.50936098,73.79484949,2015-07-26 20:04:22
0,0,0,0,0,0,0,865645025450129,18.50936923,73.79485076,2015-07-26 20:04:22
0,0,0,0,0,0,0,865645025450129,18.50936923,73.79485076,2015-07-26 20:04:22
0,0,0,0,0,0,0,865645025450129,18.50936923,73.79485076,2015-07-26 20:04:22
0,0,0,0,0,0,0,865645025450129,18.50936923,73.79485076,2015-07-26 20:04:22
0,0,0,0,0,0,0,865645025450129,18.50936923,73.79485076,2015-07-26 20:04:23
0,0,0,0,0,0,0,865645025450129,18.50936413,73.79484942,2015-07-26 20:04:23
0,0,0,0,0,0,0,865645025450129,18.50936413,73.79484942,2015-07-26 20:04:23
0,0,0,0,0,0,0,865645025450129,18.50936413,73.79484942,2015-07-26 20:04:23
0,0,0,0,0,0,0,865645025450129,18.50936413,73.79484942,2015-07-26 20:04:23
0,0,0,0,0,0,0,865645025450129,18.50936413,73.79484942,2015-07-26 20:04:23
0,0,0,0,0,0,0,865645025450129,18.50936413,73.79484942,2015-07-26 20:04:23
0,0,0,0,0,0,0,865645025450129,18.50936413,73.79484942,2015-07-26 20:04:23
0,0,0,0,0,0,0,865645025450129,18.50936398,73.79485,2015-07-26 20:04:24
0,0,0,0,0,0,0,865645025450129,18.50936398,73.79485,2015-07-26 20:04:24
0,0,0,0,0,0,0,865645025450129,18.50936576,73.79484598,2015-07-26 20:04:25
0,0,0,0,0,0,0,865645025450129,18.50936576,73.79484598,2015-07-26 20:04:25
0,0,0,0,0,0,0,865645025450129,18.50937221,73.7948389,2015-07-26 20:04:26
0,0,0,0,0,0,0,865645025450129,18.50937221,73.7948389,2015-07-26 20:04:27
0,0,0,0,0,0,0,865645025450129,18.50937901,73.79482854,2015-07-26 20:04:27
0,0,0,0,0,0,0,865645025450129,18.50938283,73.79482018,2015-07-26 20:04:28
0,0,0,0,0,0,0,865645025450129,18.50938845,73.79481629,2015-07-26 20:04:28
0,0,0,0,0,0,0,865645025450129,18.50938845,73.79481629,2015-07-26 20:04:29
0,0,0,0,0,0,0,865645025450129,18.50938845,73.79481629,2015-07-26 20:04:29
0,0,0,0,0,0,0,865645025450129,18.50939296,73.79481296,2015-07-26 20:04:30
0,0,0,0,0,0,0,865645025450129,18.50939631,73.79480393,2015-07-26 20:04:32
0,0,0,0,0,0,0,865645025450129,18.50938103,73.79481103,2015-07-26 20:09:07
0,0,0,0,0,0,0,865645025450129,18.50937944,73.79480877,2015-07-26 20:09:11
0,0,0,0,0,0,0,865645025450129,18.50937882,73.79480759,2015-07-26 20:09:12
0,0,0,0.325,0,325,0,865645025450129,18.50937748,73.79480545,2015-07-26 20:09:13
0,0,0,1.65,0,1650,0,865645025450129,18.50937748,73.79480545,2015-07-26 20:09:13
0,0,0,1.6625,0,1662.5,0,865645025450129,18.50937748,73.79480545,2015-07-26 20:09:13
0,0,0,1.65,0,1650,0,865645025450129,18.50937748,73.79480545,2015-07-26 20:09:13
0,0,0,1.6,0,1600,0,865645025450129,18.50937748,73.79480545,2015-07-26 20:09:13
0,0,0,1.525,0,1525,0,865645025450129,18.50937583,73.79480497,2015-07-26 20:09:14
0,0,0,1.325,0,1325,0,865645025450129,18.50937583,73.79480497,2015-07-26 20:09:14
0,0,0,1.1875,0,1187.5,0,865645025450129,18.50937583,73.79480497,2015-07-26 20:09:14
0,0,0,1.15,0,1150,0,865645025450129,18.50937583,73.79480497,2015-07-26 20:09:14
0,0,0,1.1125,0,1112.5,0,865645025450129,18.50937583,73.79480497,2015-07-26 20:09:14
0,0,0,1.0875,0,1087.5,0,865645025450129,18.50937583,73.79480497,2015-07-26 20:09:14
0,0,0,1.075,0,1075,0,865645025450129,18.5093754,73.79480527,2015-07-26 20:09:14
0,0,0,1.075,0,1075,0,865645025450129,18.5093754,73.79480527,2015-07-26 20:09:15
0,0,0,1.1,0,1100,0,865645025450129,18.5093754,73.79480527,2015-07-26 20:09:15
0,0,0,1.0875,0,1087.5,0,865645025450129,18.5093754,73.79480527,2015-07-26 20:09:15
0,0,0,1.025,0,1025,0,865645025450129,18.5093754,73.79480527,2015-07-26 20:09:15
0,0,0,0.9125,0,912.5,0,865645025450129,18.5093754,73.79480527,2015-07-26 20:09:15
0,0,0,0.85,0,850,0,865645025450129,18.5093754,73.79480527,2015-07-26 20:09:15
0,0,0,0.925,0,925,0,865645025450129,18.5093754,73.79480527,2015-07-26 20:09:15
0,0,0,1.025,0,1025,0,865645025450129,18.50937575,73.79480677,2015-07-26 20:09:16
0,0,0,1.15,0,1150,0,865645025450129,18.50937575,73.79480677,2015-07-26 20:09:16
0,0,0,1.2,0,1200,0,865645025450129,18.50937575,73.79480677,2015-07-26 20:09:16
0,0,0,1.2375,0,1237.5,0,865645025450129,18.50937575,73.79480677,2015-07-26 20:09:16
0,0,0,1.25,0,1250,0,865645025450129,18.50937575,73.79480677,2015-07-26 20:09:16
0,0,0,1.2375,0,1237.5,0,865645025450129,18.50937575,73.79480677,2015-07-26 20:09:16
0,0,0,1.1875,0,1187.5,0,865645025450129,18.50937591,73.79480913,2015-07-26 20:09:16
0,0,0,1.1375,0,1137.5,0,865645025450129,18.50937591,73.79480913,2015-07-26 20:09:17
0,0,0,1.1125,0,1112.5,0,865645025450129,18.50937591,73.79480913,2015-07-26 20:09:17
0,0,0,1.025,0,1025,0,865645025450129,18.50937591,73.79480913,2015-07-26 20:09:17
0,0,0,1.0125,0,1012.5,0,865645025450129,18.50937591,73.79480913,2015-07-26 20:09:17
0,0,0,0.9875,0,987.5,0,865645025450129,18.50937591,73.79480913,2015-07-26 20:09:17
0,0,0,0.9375,0,937.5,0,865645025450129,18.50937591,73.79480913,2015-07-26 20:09:17
0,0,0,0.9,0,900,0,865645025450129,18.5093776,73.79480975,2015-07-26 20:09:18
0,0,0,1.025,0,1025,0,865645025450129,18.5093776,73.79480975,2015-07-26 20:09:18
0,0,0,1.05,0,1050,0,865645025450129,18.5093776,73.79480975,2015-07-26 20:09:18
0,0,0,1.075,0,1075,0,865645025450129,18.5093776,73.79480975,2015-07-26 20:09:18
0,0,0,1.1,0,1100,0,865645025450129,18.5093776,73.79480975,2015-07-26 20:09:19
0,0,0,1.0375,0,1037.5,0,865645025450129,18.50938033,73.79480994,2015-07-26 20:09:19
0,0,0,0.9625,0,962.5,0,865645025450129,18.50938033,73.79480994,2015-07-26 20:09:19
0,0,0,0.9625,0,962.5,0,865645025450129,18.50938033,73.79480994,2015-07-26 20:09:19
0,0,0,0.9875,2,987.5,0,865645025450129,18.50938227,73.79480977,2015-07-26 20:09:20
0,0,0,0.8375,0,837.5,0,865645025450129,18.50938227,73.79480977,2015-07-26 20:09:20
0,0,0,0.8,0,800,0,865645025450129,18.50938227,73.79480977,2015-07-26 20:09:20
0,0,0,0.775,2,775,0,865645025450129,18.50938361,73.79481001,2015-07-26 20:09:20
0,0,0,0.725,2,725,0,865645025450129,18.50938361,73.79481001,2015-07-26 20:09:21
0,0,0,0.75,2,750,0,865645025450129,18.50938361,73.79481001,2015-07-26 20:09:21
0,0,0,0.9125,2,912.5,0,865645025450129,18.50938361,73.79481001,2015-07-26 20:09:21
0,0,0,1.0375,2,1037.5,0,865645025450129,18.50938361,73.79481001,2015-07-26 20:09:21
0,0,0,1.1375,2,1137.5,0,865645025450129,18.50938361,73.79481001,2015-07-26 20:09:21
0,0,0,1.175,2,1175,0,865645025450129,18.50938198,73.79480866,2015-07-26 20:09:22
0,0,0,0.775,4,775,0,865645025450129,18.50938198,73.79480866,2015-07-26 20:09:22
0,0,0,1,4,1000,0,865645025450129,18.50938198,73.79480866,2015-07-26 20:09:22
0,0,0,1.1625,4,1162.5,0,865645025450129,18.50938198,73.79480866,2015-07-26 20:09:22
0,0,0,1.25,4,1250,0,865645025450129,18.50938198,73.79480866,2015-07-26 20:09:22
0,0,0,1.3,4,1300,0,865645025450129,18.50938198,73.79480866,2015-07-26 20:09:23
0,0,0,1.2875,6,1287.5,0,865645025450129,18.50938198,73.79480866,2015-07-26 20:09:23
0,0,0,1.2625,6,1262.5,0,865645025450129,18.50938198,73.79480866,2015-07-26 20:09:23
0,0,0,1.2625,6,1262.5,0,865645025450129,18.50938198,73.79480866,2015-07-26 20:09:23
0,0,0,1.25,6,1250,0,865645025450129,18.50937809,73.79480836,2015-07-26 20:09:23
0,0,0,1.2375,6,1237.5,0,865645025450129,18.50937809,73.79480836,2015-07-26 20:09:23
0,0,0,1.2125,8,1212.5,0,865645025450129,18.50937809,73.79480836,2015-07-26 20:09:23
0,0,0,1.175,8,1175,0,865645025450129,18.50936464,73.79480863,2015-07-26 20:09:23
0,0,0,1.1375,8,1137.5,0,865645025450129,18.50936464,73.79480863,2015-07-26 20:09:24
0,0,0,1.1125,8,1112.5,0,865645025450129,18.50936464,73.79480863,2015-07-26 20:09:24
0,0,0,0.875,8,875,0,865645025450129,18.50936464,73.79480863,2015-07-26 20:09:24
0,0,0,0.6375,8,637.5,0,865645025450129,18.50936464,73.79480863,2015-07-26 20:09:25
0,0,0,0.8,10,800,0,865645025450129,18.50934304,73.79481171,2015-07-26 20:09:25
0,0,0,0.85,10,850,0,865645025450129,18.50934304,73.79481171,2015-07-26 20:09:26
0,0,0,0.9375,12,937.5,0,865645025450129,18.5093189,73.79481451,2015-07-26 20:09:26
0,0,0,1.025,12,1025,0,865645025450129,18.5093189,73.79481451,2015-07-26 20:09:27
0,0,0,1.125,14,1125,0,865645025450129,18.5093189,73.79481451,2015-07-26 20:09:27
0,0,0,1.2625,16,1262.5,0,865645025450129,18.5093189,73.79481451,2015-07-26 20:09:28
0,0,0,1.325,18,1325,0,865645025450129,18.5093189,73.79481451,2015-07-26 20:09:28
0,0,0,1.375,18,1375,0,865645025450129,18.5093189,73.79481451,2015-07-26 20:09:29
0,0,0,1.5,20,1500,0,865645025450129,18.5093189,73.79481451,2015-07-26 20:09:29
0,0,0,1.5,20,1500,0,865645025450129,18.5093189,73.79481451,2015-07-26 20:09:29
0,0,0,1.575,20,1575,0,865645025450129,18.5093189,73.79481451,2015-07-26 20:09:29
0,0,0,1.55,20,1550,0,865645025450129,18.50925665,73.79481823,2015-07-26 20:09:30
0,0,0,1.5,20,1500,0,865645025450129,18.50925665,73.79481823,2015-07-26 20:09:30
0,0,0,1.5125,22,1512.5,0,865645025450129,18.50925665,73.79481823,2015-07-26 20:09:31
0,0,0,1.5375,22,1537.5,0,865645025450129,18.50925665,73.79481823,2015-07-26 20:09:31
0,0,0,1.5375,22,1537.5,0,865645025450129,18.50925665,73.79481823,2015-07-26 20:09:31
0,0,0,1.525,22,1525,0,865645025450129,18.50908429,73.79485344,2015-07-26 20:09:31
0,0,0,1.525,20,1525,0,865645025450129,18.50908429,73.79485344,2015-07-26 20:09:32
0,0,0,1.4,20,1400,0,865645025450129,18.50908429,73.79485344,2015-07-26 20:09:32
0,0,0,1.5625,22,1562.5,0,865645025450129,18.50897546,73.79484699,2015-07-26 20:09:33
0,0,0,1.55,20,1550,0,865645025450129,18.50897546,73.79484699,2015-07-26 20:09:34
0,0,0,1.55,22,1550,0,865645025450129,18.50893735,73.79484376,2015-07-26 20:09:34
0,0,0,1.55,22,1550,0,865645025450129,18.50893735,73.79484376,2015-07-26 20:09:34
0,0,0,1.425,20,1425,0,865645025450129,18.50893735,73.79484376,2015-07-26 20:09:36
0,0,0,1.2375,16,1237.5,0,865645025450129,18.50889399,73.79485899,2015-07-26 20:09:36
0,0,0,1.2125,12,1212.5,0,865645025450129,18.50885054,73.79486448,2015-07-26 20:09:37
0,0,0,1.2125,10,1212.5,0,865645025450129,18.50880471,73.79487027,2015-07-26 20:09:37
0,0,0,1.0625,6,1062.5,0,865645025450129,18.50880471,73.79487027,2015-07-26 20:09:38
0,0,0,1.0375,6,1037.5,0,865645025450129,18.50877867,73.79486674,2015-07-26 20:09:38
0,0,0,1.05,6,1050,0,865645025450129,18.50877867,73.79486674,2015-07-26 20:09:39
0,0,0,1.0375,6,1037.5,0,865645025450129,18.50877867,73.79486674,2015-07-26 20:09:39
0,0,0,1,6,1000,0,865645025450129,18.50877867,73.79486674,2015-07-26 20:09:40
0,0,0,0.925,6,925,0,865645025450129,18.50877867,73.79486674,2015-07-26 20:09:40
0,0,0,0.9125,6,912.5,0,865645025450129,18.50876065,73.79485733,2015-07-26 20:09:41
0,0,0,0.975,6,975,0,865645025450129,18.5087436,73.79486523,2015-07-26 20:09:41
0,0,0,0.9125,6,912.5,0,865645025450129,18.5087436,73.79486523,2015-07-26 20:09:42
0,0,0,0.9125,6,912.5,0,865645025450129,18.50871629,73.79487773,2015-07-26 20:09:42
0,0,0,0.9,6,900,0,865645025450129,18.50871629,73.79487773,2015-07-26 20:09:42
0,0,0,0.875,6,875,0,865645025450129,18.50871629,73.79487773,2015-07-26 20:09:43
0,0,0,1,6,1000,0,865645025450129,18.50871629,73.79487773,2015-07-26 20:09:44
0,0,0,1.025,6,1025,0,865645025450129,18.50871629,73.79487773,2015-07-26 20:09:44
0,0,0,1.025,6,1025,0,865645025450129,18.50871629,73.79487773,2015-07-26 20:09:44
0,0,0,1.025,6,1025,0,865645025450129,18.50867721,73.79491203,2015-07-26 20:09:45
0,0,0,1.075,6,1075,0,865645025450129,18.50867721,73.79491203,2015-07-26 20:09:45
0,0,0,1.2,8,1200,0,865645025450129,18.50867721,73.79491203,2015-07-26 20:09:45
0,0,0,1.2125,8,1212.5,0,865645025450129,18.50867721,73.79491203,2015-07-26 20:09:46
0,0,0,1.4375,8,1437.5,0,865645025450129,18.50869077,73.79492784,2015-07-26 20:09:46
0,0,0,1.55,10,1550,0,865645025450129,18.50869077,73.79492784,2015-07-26 20:09:47
0,0,0,1.55,12,1550,0,865645025450129,18.50869051,73.7949498,2015-07-26 20:09:47
0,0,0,1.375,12,1375,0,865645025450129,18.50869051,73.7949498,2015-07-26 20:09:47
0,0,0,1.2375,12,1237.5,0,865645025450129,18.50869051,73.7949498,2015-07-26 20:09:48
0,0,0,0.8875,10,887.5,0,865645025450129,18.50869051,73.7949498,2015-07-26 20:09:48
0,0,0,0.875,10,875,0,865645025450129,18.50869051,73.7949498,2015-07-26 20:09:49
0,0,0,0.7625,10,762.5,0,865645025450129,18.50869051,73.7949498,2015-07-26 20:09:49
0,0,0,0.7625,10,762.5,0,865645025450129,18.50871171,73.79502328,2015-07-26 20:09:49
0,0,0,0.825,10,825,0,865645025450129,18.50871171,73.79502328,2015-07-26 20:09:50
0,0,0,0.85,10,850,0,865645025450129,18.50871171,73.79502328,2015-07-26 20:09:50
0,0,0,0.925,12,925,0,865645025450129,18.50871961,73.79505604,2015-07-26 20:09:51
0,0,0,1.15,14,1150,0,865645025450129,18.50871961,73.79505604,2015-07-26 20:09:51
0,0,0,1.1875,14,1187.5,0,865645025450129,18.50873876,73.79512559,2015-07-26 20:09:53
0,0,0,1.5375,20,1537.5,0,865645025450129,18.50874932,73.79516612,2015-07-26 20:09:54
0,0,0,1.525,20,1525,0,865645025450129,18.50878834,73.79524912,2015-07-26 20:09:55
0,0,0,1.5,20,1500,0,865645025450129,18.50882305,73.79535405,2015-07-26 20:09:55
0,0,0,1.525,20,1525,0,865645025450129,18.50882305,73.79535405,2015-07-26 20:09:56
0,0,0,1.575,22,1575,0,865645025450129,18.50882305,73.79535405,2015-07-26 20:09:56
0,0,0,1.6,22,1600,0,865645025450129,18.50882305,73.79535405,2015-07-26 20:09:56
0,0,0,1.6625,22,1662.5,0,865645025450129,18.50882497,73.79540432,2015-07-26 20:09:57
0,0,0,1.7375,22,1737.5,0,865645025450129,18.50882348,73.79546122,2015-07-26 20:09:57
0,0,0,1.8125,24,1812.5,0,865645025450129,18.50881108,73.79551623,2015-07-26 20:09:58
0,0,0,1.8625,26,1862.5,0,865645025450129,18.50881108,73.79551623,2015-07-26 20:09:59
0,0,0,1.7875,26,1787.5,0,865645025450129,18.50881108,73.79551623,2015-07-26 20:10:00
0,0,0,1.2625,24,1262.5,0,865645025450129,18.50881108,73.79551623,2015-07-26 20:10:01
0,0,0,1.25,24,1250,0,865645025450129,18.50881108,73.79551623,2015-07-26 20:10:01
0,0,0,1.25,24,1250,0,865645025450129,18.50881108,73.79551623,2015-07-26 20:10:01
0,0,0,1.2875,26,1287.5,0,865645025450129,18.50881108,73.79551623,2015-07-26 20:10:02
0,0,0,1.35,26,1350,0,865645025450129,18.50881108,73.79551623,2015-07-26 20:10:02
0,0,0,1.3625,28,1362.5,0,865645025450129,18.50881108,73.79551623,2015-07-26 20:10:03
0,0,0,1.4,28,1400,0,865645025450129,18.50881108,73.79551623,2015-07-26 20:10:03
0,0,0,1.3875,28,1387.5,0,865645025450129,18.50881108,73.79551623,2015-07-26 20:10:04
0,0,0,1.4375,28,1437.5,0,865645025450129,18.50881108,73.79551623,2015-07-26 20:10:04
0,0,0,1.375,28,1375,0,865645025450129,18.50881108,73.79551623,2015-07-26 20:10:05
0,0,0,1.375,28,1375,0,865645025450129,18.50881108,73.79551623,2015-07-26 20:10:05
0,0,0,1.3375,26,1337.5,0,865645025450129,18.50881108,73.79551623,2015-07-26 20:10:06
0,0,0,1.325,26,1325,0,865645025450129,18.5088159,73.79622539,2015-07-26 20:10:07
0,0,0,1.3125,26,1312.5,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:10
0,0,0,1.0875,22,1087.5,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:11
0,0,0,1.1125,20,1112.5,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:12
0,0,0,1.1,12,1100,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:15
0,0,0,1.1125,12,1112.5,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:15
0,0,0,1.125,14,1125,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:18
0,0,0,1.1375,14,1137.5,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:18
0,0,0,1.4,20,1400,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:20
0,0,0,1.5625,22,1562.5,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:20
0,0,0,1.6125,22,1612.5,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:21
0,0,0,1.6625,22,1662.5,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:21
0,0,0,1.625,22,1625,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:21
0,0,0,1.5625,22,1562.5,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:22
0,0,0,1.55,20,1550,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:23
0,0,0,1.4625,20,1462.5,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:24
0,0,0,1.3625,18,1362.5,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:25
0,0,0,1.075,16,1075,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:26
0,0,0,1.175,14,1175,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:27
0,0,0,1.175,12,1175,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:28
0,0,0,1.175,12,1175,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:29
0,0,0,1.125,10,1125,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:29
0,0,0,1.0875,8,1087.5,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:30
0,0,0,1.025,8,1025,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:30
0,0,0,0.95,8,950,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:31
0,0,0,0.925,8,925,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:34
0,0,0,0.675,8,675,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:35
0,0,0,0.725,8,725,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:35
0,0,0,0.675,8,675,0,865645025450129,18.50885312,73.79635982,2015-07-26 20:10:35
0,0,0,0.7125,8,712.5,0,865645025450129,18.50806593,73.79675607,2015-07-26 20:10:35
0,0,0,0.7625,10,762.5,0,865645025450129,18.50806593,73.79675607,2015-07-26 20:10:35
0,0,0,0.825,10,825,0,865645025450129,18.50804233,73.79676316,2015-07-26 20:10:35
0,0,0,0.75,10,750,0,865645025450129,18.50804233,73.79676316,2015-07-26 20:10:36
0,0,0,0.925,12,925,0,865645025450129,18.50804233,73.79676316,2015-07-26 20:10:37
0,0,0,1.0375,14,1037.5,0,865645025450129,18.50802076,73.79676937,2015-07-26 20:10:39
0,0,0,1.2,16,1200,0,865645025450129,18.50800103,73.79678209,2015-07-26 20:10:39
0,0,0,1.225,16,1225,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:39
0,0,0,1.3,18,1300,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:40
0,0,0,1.3125,18,1312.5,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:41
0,0,0,1.3,18,1300,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:41
0,0,0,1.2875,18,1287.5,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:41
0,0,0,1.25,18,1250,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:41
0,0,0,1.2875,18,1287.5,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:41
0,0,0,1.275,16,1275,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:42
0,0,0,1.275,16,1275,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:42
0,0,0,1.2375,16,1237.5,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:42
0,0,0,1.25,16,1250,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:42
0,0,0,1.275,16,1275,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:42
0,0,0,1.2875,16,1287.5,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:42
0,0,0,1.275,16,1275,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:42
0,0,0,1.275,16,1275,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:43
0,0,0,1.2875,18,1287.5,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:43
0,0,0,1.2875,18,1287.5,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:43
0,0,0,1.3,18,1300,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:43
0,0,0,1.3,18,1300,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:43
0,0,0,1.325,18,1325,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:43
0,0,0,1.325,18,1325,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:43
0,0,0,1.325,18,1325,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:44
0,0,0,1.3125,18,1312.5,0,865645025450129,18.50798104,73.79680133,2015-07-26 20:10:44
0,0,0,1.325,18,1325,0,865645025450129,18.50796259,73.7968293,2015-07-26 20:10:44
0,0,0,1.3125,18,1312.5,0,865645025450129,18.50796259,73.7968293,2015-07-26 20:10:44
0,0,0,1.325,18,1325,0,865645025450129,18.5079312,73.79690693,2015-07-26 20:10:44
0,0,0,1.3375,18,1337.5,0,865645025450129,18.5079312,73.79690693,2015-07-26 20:10:44
